step,token_id,token_str,logprob,surprisal,entropy,margin,top5_ids,top5_tokens,top5_logprobs
96,5586,Ġgrand,-2.3088860511779785,2.3088860511779785,2.2567944526672363,0.16119082272052765,"[9751, 104491, 5586, 46141, 3878, 57288, 4314, 35234, 41775, 14102, 21753, 10242, 6686, 8188, 13705, 7129, 10409, 29253, 30571, 25991, 3139, 12100, 65793, 104136, 8575, 14477, 67541, 76647, 87210, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]","['Ġstone', 'Ġcobblestone', 'Ġgrand', 'Ġsprawling', 'Ġroom', 'Ġcrumbling', 'Ġland', 'Ġcourtyard', 'Ġdusty', 'Ġgrounds', 'Ġcastle', 'Ġvast', 'Ġcold', 'Ġgarden', 'Ġsleeping', 'Ġempty', 'Ġcrypt', 'Ġruins', 'Ġwinding', 'Ġmarble', 'Ġworld', 'Ġbatt', 'Ġgothic', 'Ġmusty', 'Ġdecre', 'Ġaged', 'Ġivy', 'Ġdecaying', 'Ġdimly', '>>TITLE<<', '>>ABSTRACT<<', '>>INTRODUCTION<<', '>>SUMMARY<<', '>>COMMENT<<', '>>ANSWER<<', '>>QUESTION<<', '>>DOMAIN<<', '>>EMAIL_ADDRESS<<', '>>IP_ADDRESS<<', '<|startoftext|>', '<|endoftext|>', 'Ċ', 'ĉ', '>>IP_ADDRESS_0<<', '>>IP_ADDRESS_1<<', '>>IP_ADDRESS_2<<', '>>IP_ADDRESS_3<<', '>>IP_ADDRESS_4<<', '>>IP_ADDRESS_5<<', '>>IP_ADDRESS_6<<']","[-1.0588860511779785, -1.683885931968689, -2.3088860511779785, -2.4874558448791504, -2.8445992469787598, -3.1124558448791504, -3.4695992469787598, -4.09459924697876, -4.09459924697876, -4.1838860511779785, -4.451742649078369, -4.71959924697876, -4.8088860511779785, -4.8981709480285645, -5.076742649078369, -5.166027545928955, -5.166027545928955, -5.255314350128174, -5.255314350128174, -5.34459924697876, -5.5231709480285645, -5.5231709480285645, -5.5231709480285645, -5.5231709480285645, -5.612457752227783, -5.612457752227783, -5.612457752227783, -5.701742649078369, -5.701742649078369, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379]"
97,10548,Ġhall,-0.561845064163208,0.561845064163208,1.6434552669525146,0.48271986842155457,"[10548, 56462, 18083, 7551, 9751, 35457, 30217, 7698, 14102, 3878, 2035, 52871, 8188, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36]","['Ġhall', 'Ġballroom', 'Ġchamber', 'Ġlibrary', 'Ġstone', 'Ġchambers', 'Ġhalls', 'Ġestate', 'Ġgrounds', 'Ġroom', ',', 'Ġfoyer', 'Ġgarden', '>>TITLE<<', '>>ABSTRACT<<', '>>INTRODUCTION<<', '>>SUMMARY<<', '>>COMMENT<<', '>>ANSWER<<', '>>QUESTION<<', '>>DOMAIN<<', '>>EMAIL_ADDRESS<<', '>>IP_ADDRESS<<', '<|startoftext|>', '<|endoftext|>', 'Ċ', 'ĉ', '>>IP_ADDRESS_0<<', '>>IP_ADDRESS_1<<', '>>IP_ADDRESS_2<<', '>>IP_ADDRESS_3<<', '>>IP_ADDRESS_4<<', '>>IP_ADDRESS_5<<', '>>IP_ADDRESS_6<<', '>>IP_ADDRESS_7<<', '>>IP_ADDRESS_8<<', '>>IP_ADDRESS_9<<', '>>PASSWORD<<', '>>KEY<<', '>>POS_0<<', '>>POS_1<<', '>>POS_2<<', '>>POS_3<<', '>>POS_4<<', '>>POS_5<<', '>>POS_6<<', '>>POS_7<<', '>>POS_8<<', '>>POS_9<<', '>>POS_10<<']","[-0.5618450045585632, -2.436845064163208, -2.7047016620635986, -2.7939884662628174, -2.972560167312622, -3.061845064163208, -3.5082733631134033, -3.597560167312622, -4.043988227844238, -4.222559928894043, -4.564822673797607, -4.758273124694824, -4.847559928894043, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379]"
98,2035,",",-0.6635388731956482,0.6635388731956482,1.1836532354354858,0.15467578172683716,"[2035, 2382, 45116, 2050, 2037, 2306, 2931, 8120, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41]","[',', 'Ġas', 'Ġadorned', ';', '.', 'Ġof', 'Ġwhere', 'Ġfilled', '>>TITLE<<', '>>ABSTRACT<<', '>>INTRODUCTION<<', '>>SUMMARY<<', '>>COMMENT<<', '>>ANSWER<<', '>>QUESTION<<', '>>DOMAIN<<', '>>EMAIL_ADDRESS<<', '>>IP_ADDRESS<<', '<|startoftext|>', '<|endoftext|>', 'Ċ', 'ĉ', '>>IP_ADDRESS_0<<', '>>IP_ADDRESS_1<<', '>>IP_ADDRESS_2<<', '>>IP_ADDRESS_3<<', '>>IP_ADDRESS_4<<', '>>IP_ADDRESS_5<<', '>>IP_ADDRESS_6<<', '>>IP_ADDRESS_7<<', '>>IP_ADDRESS_8<<', '>>IP_ADDRESS_9<<', '>>PASSWORD<<', '>>KEY<<', '>>POS_0<<', '>>POS_1<<', '>>POS_2<<', '>>POS_3<<', '>>POS_4<<', '>>POS_5<<', '>>POS_6<<', '>>POS_7<<', '>>POS_8<<', '>>POS_9<<', '>>POS_10<<', '>>POS_11<<', '>>POS_12<<', '>>POS_13<<', '>>POS_14<<', '>>POS_15<<']","[-0.6635388731956482, -1.02068030834198, -3.252823829650879, -3.877823829650879, -3.9373483657836914, -4.08615779876709, -4.234967231750488, -4.234967231750488, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379]"
99,22156,Ġrevealing,-1.6061574220657349,1.6061574220657349,2.0753703117370605,0.020490393042564392,"[21051, 54681, 22156, 2931, 2382, 2538, 8120, 45116, 61727, 2632, 10668, 2737, 2278, 24014, 6536, 3149, 2265, 9044, 25361, 42232, 25475, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]","['Ġcasting', 'Ġilluminating', 'Ġrevealing', 'Ġwhere', 'Ġas', 'Ġbut', 'Ġfilled', 'Ġadorned', 'Ġechoing', 'Ġwhich', 'Ġpainting', 'Ġits', 'Ġthe', 'Ġshadows', 'Ġsetting', 'Ġwhile', 'Ġa', 'Ġbringing', 'Ġstirring', 'Ġilluminated', 'Ġtransforming', '>>TITLE<<', '>>ABSTRACT<<', '>>INTRODUCTION<<', '>>SUMMARY<<', '>>COMMENT<<', '>>ANSWER<<', '>>QUESTION<<', '>>DOMAIN<<', '>>EMAIL_ADDRESS<<', '>>IP_ADDRESS<<', '<|startoftext|>', '<|endoftext|>', 'Ċ', 'ĉ', '>>IP_ADDRESS_0<<', '>>IP_ADDRESS_1<<', '>>IP_ADDRESS_2<<', '>>IP_ADDRESS_3<<', '>>IP_ADDRESS_4<<', '>>IP_ADDRESS_5<<', '>>IP_ADDRESS_6<<', '>>IP_ADDRESS_7<<', '>>IP_ADDRESS_8<<', '>>IP_ADDRESS_9<<', '>>PASSWORD<<', '>>KEY<<', '>>POS_0<<', '>>POS_1<<', '>>POS_2<<']","[-1.4275857210159302, -1.516872525215149, -1.6061574220657349, -2.112110137939453, -2.499016046524048, -3.7490158081054688, -4.016872406005859, -4.016872406005859, -4.195444107055664, -4.641872406005859, -4.641872406005859, -4.939491271972656, -5.088300704956055, -5.088300704956055, -5.356157302856445, -5.385921478271484, -5.683538436889648, -5.891872406005859, -5.891872406005859, -5.891872406005859, -5.981157302856445, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379]"
100,41775,Ġdusty,-1.6864439249038696,1.6864439249038696,2.558459758758545,0.03482513129711151,"[41775, 2265, 2278, 24014, 73678, 14953, 2296, 2799, 9656, 10289, 92811, 67627, 28656, 72363, 54371, 13560, 32030, 11204, 55948, 4826, 33505, 87210, 17005, 55720, 11505, 3003, 6851, 41067, 119822, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]","['Ġdusty', 'Ġa', 'Ġthe', 'Ġshadows', 'Ġghostly', 'Ġrows', 'Ġan', 'Ġonly', 'Ġhidden', 'Ġfigures', 'Ġhushed', 'Ġshadowy', 'Ġintricate', 'Ġflickering', 'Ġeerie', 'Ġgolden', 'Ġtreasures', 'Ġfaces', 'Ġwhispers', 'Ġnothing', 'Ġfaded', 'Ġdimly', 'Ġcountless', 'Ġmurals', 'Ġdust', 'Ġlong', 'Ġsecret', 'Ġhaunting', 'Ġcobwebs', '>>TITLE<<', '>>ABSTRACT<<', '>>INTRODUCTION<<', '>>SUMMARY<<', '>>COMMENT<<', '>>ANSWER<<', '>>QUESTION<<', '>>DOMAIN<<', '>>EMAIL_ADDRESS<<', '>>IP_ADDRESS<<', '<|startoftext|>', '<|endoftext|>', 'Ċ', 'ĉ', '>>IP_ADDRESS_0<<', '>>IP_ADDRESS_1<<', '>>IP_ADDRESS_2<<', '>>IP_ADDRESS_3<<', '>>IP_ADDRESS_4<<', '>>IP_ADDRESS_5<<', '>>IP_ADDRESS_6<<']","[-1.6864439249038696, -1.8947778940200806, -2.0435853004455566, -2.0435853004455566, -2.2221570014953613, -2.8471570014953613, -3.234062671661377, -3.56144380569458, -4.007872104644775, -4.007872104644775, -4.007872104644775, -4.18644380569458, -4.454300403594971, -4.81144380569458, -4.900728702545166, -4.990015506744385, -4.990015506744385, -5.079300403594971, -5.079300403594971, -5.1685872077941895, -5.1685872077941895, -5.1685872077941895, -5.257872104644775, -5.257872104644775, -5.347157001495361, -5.525728702545166, -5.525728702545166, -5.525728702545166, -5.525728702545166, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379]"
101,122807,Ġtomes,-0.14565502107143402,0.14565502107143402,0.5982990264892578,0.8190487027168274,"[122807, 21246, 71197, 28439, 5385, 60683, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43]","['Ġtomes', 'Ġshelves', 'Ġscrolls', 'Ġportraits', 'Ġbooks', 'Ġrelics', '>>TITLE<<', '>>ABSTRACT<<', '>>INTRODUCTION<<', '>>SUMMARY<<', '>>COMMENT<<', '>>ANSWER<<', '>>QUESTION<<', '>>DOMAIN<<', '>>EMAIL_ADDRESS<<', '>>IP_ADDRESS<<', '<|startoftext|>', '<|endoftext|>', 'Ċ', 'ĉ', '>>IP_ADDRESS_0<<', '>>IP_ADDRESS_1<<', '>>IP_ADDRESS_2<<', '>>IP_ADDRESS_3<<', '>>IP_ADDRESS_4<<', '>>IP_ADDRESS_5<<', '>>IP_ADDRESS_6<<', '>>IP_ADDRESS_7<<', '>>IP_ADDRESS_8<<', '>>IP_ADDRESS_9<<', '>>PASSWORD<<', '>>KEY<<', '>>POS_0<<', '>>POS_1<<', '>>POS_2<<', '>>POS_3<<', '>>POS_4<<', '>>POS_5<<', '>>POS_6<<', '>>POS_7<<', '>>POS_8<<', '>>POS_9<<', '>>POS_10<<', '>>POS_11<<', '>>POS_12<<', '>>POS_13<<', '>>POS_14<<', '>>POS_15<<', '>>POS_16<<', '>>POS_17<<']","[-0.14565500617027283, -3.092085123062134, -3.181370258331299, -3.9849419593811035, -4.0742268562316895, -4.342085361480713, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379]"
102,21309,Ġlining,-1.2582406997680664,1.2582406997680664,2.1693947315216064,0.04646928608417511,"[21309, 8120, 2305, 19416, 2354, 75764, 7865, 9656, 30935, 69834, 24062, 15858, 63929, 2306, 45116, 33512, 106528, 2361, 30681, 15233, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]","['Ġlining', 'Ġfilled', 'Ġand', 'Ġlined', 'Ġon', 'Ġstrewn', 'Ġbound', 'Ġhidden', 'Ġtucked', 'Ġbrimming', 'Ġscattered', 'Ġforgotten', 'Ġlittered', 'Ġof', 'Ġadorned', 'Ġconcealed', 'Ġentwined', 'Ġthat', 'Ġglowing', 'Ġlying', '>>TITLE<<', '>>ABSTRACT<<', '>>INTRODUCTION<<', '>>SUMMARY<<', '>>COMMENT<<', '>>ANSWER<<', '>>QUESTION<<', '>>DOMAIN<<', '>>EMAIL_ADDRESS<<', '>>IP_ADDRESS<<', '<|startoftext|>', '<|endoftext|>', 'Ċ', 'ĉ', '>>IP_ADDRESS_0<<', '>>IP_ADDRESS_1<<', '>>IP_ADDRESS_2<<', '>>IP_ADDRESS_3<<', '>>IP_ADDRESS_4<<', '>>IP_ADDRESS_5<<', '>>IP_ADDRESS_6<<', '>>IP_ADDRESS_7<<', '>>IP_ADDRESS_8<<', '>>IP_ADDRESS_9<<', '>>PASSWORD<<', '>>KEY<<', '>>POS_0<<', '>>POS_1<<', '>>POS_2<<', '>>POS_3<<']","[-1.2582406997680664, -1.436812400817871, -2.0320520401000977, -2.240384101867676, -3.311812400817871, -3.40109920501709, -3.847527503967285, -3.847527503967285, -3.847527503967285, -3.936812400817871, -4.2046709060668945, -4.472527503967285, -4.472527503967285, -4.561812400817871, -4.740384101867676, -4.8296709060668945, -4.9189558029174805, -5.157052040100098, -5.27609920501709, -5.4546709060668945, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379]"
103,2278,Ġthe,-0.5249401330947876,0.5249401330947876,1.4930737018585205,0.44553250074386597,"[2278, 2847, 21246, 9751, 2370, 2737, 3174, 2265, 47533, 10458, 83628, 3056, 10242, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36]","['Ġthe', 'Ġevery', 'Ġshelves', 'Ġstone', 'Ġit', 'Ġits', 'Ġeach', 'Ġa', 'Ġtowering', 'Ġtall', 'Ġbookshelves', 'Ġhigh', 'Ġvast', '>>TITLE<<', '>>ABSTRACT<<', '>>INTRODUCTION<<', '>>SUMMARY<<', '>>COMMENT<<', '>>ANSWER<<', '>>QUESTION<<', '>>DOMAIN<<', '>>EMAIL_ADDRESS<<', '>>IP_ADDRESS<<', '<|startoftext|>', '<|endoftext|>', 'Ċ', 'ĉ', '>>IP_ADDRESS_0<<', '>>IP_ADDRESS_1<<', '>>IP_ADDRESS_2<<', '>>IP_ADDRESS_3<<', '>>IP_ADDRESS_4<<', '>>IP_ADDRESS_5<<', '>>IP_ADDRESS_6<<', '>>IP_ADDRESS_7<<', '>>IP_ADDRESS_8<<', '>>IP_ADDRESS_9<<', '>>PASSWORD<<', '>>KEY<<', '>>POS_0<<', '>>POS_1<<', '>>POS_2<<', '>>POS_3<<', '>>POS_4<<', '>>POS_5<<', '>>POS_6<<', '>>POS_7<<', '>>POS_8<<', '>>POS_9<<', '>>POS_10<<']","[-0.5249401330947876, -1.923749566078186, -2.727321147918701, -3.2630345821380615, -3.3523213863372803, -3.3523213863372803, -3.3523213863372803, -3.947558879852295, -4.691606044769287, -4.870177745819092, -4.870177745819092, -5.227321147918701, -5.405892848968506, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379]"
104,21246,Ġshelves,-1.7962270975112915,1.7962270975112915,2.432140827178955,0.09336867928504944,"[9751, 21246, 9961, 47533, 57430, 6686, 3878, 6027, 10242, 3003, 10882, 3056, 33405, 104491, 3806, 88997, 14180, 70614, 77256, 51448, 61781, 83628, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]","['Ġstone', 'Ġshelves', 'Ġwalls', 'Ġtowering', 'Ġornate', 'Ġcold', 'Ġroom', 'Ġfloor', 'Ġvast', 'Ġlong', 'Ġnarrow', 'Ġhigh', 'Ġexpansive', 'Ġcobblestone', 'Ġfour', 'Ġrafters', 'Ġwooden', 'Ġvaulted', 'Ġopulent', 'Ġlofty', 'Ġcrimson', 'Ġbookshelves', '>>TITLE<<', '>>ABSTRACT<<', '>>INTRODUCTION<<', '>>SUMMARY<<', '>>COMMENT<<', '>>ANSWER<<', '>>QUESTION<<', '>>DOMAIN<<', '>>EMAIL_ADDRESS<<', '>>IP_ADDRESS<<', '<|startoftext|>', '<|endoftext|>', 'Ċ', 'ĉ', '>>IP_ADDRESS_0<<', '>>IP_ADDRESS_1<<', '>>IP_ADDRESS_2<<', '>>IP_ADDRESS_3<<', '>>IP_ADDRESS_4<<', '>>IP_ADDRESS_5<<', '>>IP_ADDRESS_6<<', '>>IP_ADDRESS_7<<', '>>IP_ADDRESS_8<<', '>>IP_ADDRESS_9<<', '>>PASSWORD<<', '>>KEY<<', '>>POS_0<<', '>>POS_1<<']","[-1.3497987985610962, -1.796226978302002, -2.1831326484680176, -2.331942081451416, -2.8676555156707764, -2.956942081451416, -3.1355137825012207, -3.1355137825012207, -3.4926552772521973, -3.9390835762023926, -3.9390835762023926, -4.117655277252197, -4.296226978302002, -4.296226978302002, -4.742655277252197, -4.742655277252197, -4.921226978302002, -5.010513782501221, -5.010513782501221, -5.099798679351807, -5.099798679351807, -5.099798679351807, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379]"
105,2696,Ġlike,-0.30374059081077576,0.30374059081077576,0.9975286722183228,0.6375716328620911,"[2696, 2037, 2035, 45116, 8120, 2382, 2368, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42]","['Ġlike', '.', ',', 'Ġadorned', 'Ġfilled', 'Ġas', 'Ġwith', '>>TITLE<<', '>>ABSTRACT<<', '>>INTRODUCTION<<', '>>SUMMARY<<', '>>COMMENT<<', '>>ANSWER<<', '>>QUESTION<<', '>>DOMAIN<<', '>>EMAIL_ADDRESS<<', '>>IP_ADDRESS<<', '<|startoftext|>', '<|endoftext|>', 'Ċ', 'ĉ', '>>IP_ADDRESS_0<<', '>>IP_ADDRESS_1<<', '>>IP_ADDRESS_2<<', '>>IP_ADDRESS_3<<', '>>IP_ADDRESS_4<<', '>>IP_ADDRESS_5<<', '>>IP_ADDRESS_6<<', '>>IP_ADDRESS_7<<', '>>IP_ADDRESS_8<<', '>>IP_ADDRESS_9<<', '>>PASSWORD<<', '>>KEY<<', '>>POS_0<<', '>>POS_1<<', '>>POS_2<<', '>>POS_3<<', '>>POS_4<<', '>>POS_5<<', '>>POS_6<<', '>>POS_7<<', '>>POS_8<<', '>>POS_9<<', '>>POS_10<<', '>>POS_11<<', '>>POS_12<<', '>>POS_13<<', '>>POS_14<<', '>>POS_15<<', '>>POS_16<<']","[-0.30374059081077576, -2.2977895736694336, -2.8930253982543945, -3.4287405014038086, -3.5180253982543945, -3.6073122024536133, -4.083502769470215, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379]"
106,15858,Ġforgotten,-1.6183650493621826,1.6183650493621826,2.3867294788360596,0.11154389381408691,"[15968, 15858, 24014, 37099, 55948, 18738, 3003, 60683, 41834, 73678, 96590, 19909, 67177, 6851, 32030, 33505, 45079, 10665, 28321, 2265, 4391, 4925, 9656, 9751, 2278, 30371, 30842, 37769, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]","['Ġsilent', 'Ġforgotten', 'Ġshadows', 'Ġghosts', 'Ġwhispers', 'Ġtreasure', 'Ġlong', 'Ġrelics', 'Ġguardians', 'Ġghostly', 'Ġmacabre', 'Ġpale', 'Ġskeletons', 'Ġsecret', 'Ġtreasures', 'Ġfaded', 'Ġportals', 'Ġancient', 'Ġreluctant', 'Ġa', 'Ġsent', 'Ġliving', 'Ġhidden', 'Ġstone', 'Ġthe', 'Ġforbidden', 'Ġstained', 'Ġsep', '>>TITLE<<', '>>ABSTRACT<<', '>>INTRODUCTION<<', '>>SUMMARY<<', '>>COMMENT<<', '>>ANSWER<<', '>>QUESTION<<', '>>DOMAIN<<', '>>EMAIL_ADDRESS<<', '>>IP_ADDRESS<<', '<|startoftext|>', '<|endoftext|>', 'Ċ', 'ĉ', '>>IP_ADDRESS_0<<', '>>IP_ADDRESS_1<<', '>>IP_ADDRESS_2<<', '>>IP_ADDRESS_3<<', '>>IP_ADDRESS_4<<', '>>IP_ADDRESS_5<<', '>>IP_ADDRESS_6<<', '>>IP_ADDRESS_7<<']","[-1.1719367504119873, -1.6183650493621826, -2.2433650493621826, -2.8683650493621826, -2.8683650493621826, -3.3147952556610107, -3.4040801525115967, -3.4040801525115967, -3.9397952556610107, -4.296936988830566, -4.296936988830566, -4.475508689880371, -4.56479549407959, -4.654080390930176, -4.654080390930176, -4.654080390930176, -4.654080390930176, -4.81777286529541, -4.8326520919799805, -4.966580390930176, -5.011223793029785, -5.18979549407959, -5.18979549407959, -5.18979549407959, -5.413008689880371, -5.4576520919799805, -5.4576520919799805, -5.636223793029785, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379, -27.63102149963379]"
